Tweet,Num_Favorites,Num_Retweets,Num_Followers,Created_At,id
"China just shut down movie theaters nationwide *after* reopening them. 

Sound to you like they have pandemic under control? Me neither.

China is still lying. https://t.co/dDMsyZNBVZ",13338,7125,233877,2020-03-29 13:11:24,1244250808801202177
Trump. Owns. This. https://t.co/CJJ9PnQeQ7,11574,6382,238060,2020-03-29 13:21:24,1244253325303955456
Pelosi stepping up her criticism. “The president - his denial at the beginning was deadly. His delaying of getting equipment to where it’s needed is deadly ... I don’t know what the scientists said to him: When did this president know about this and what did he know?” @jaketapper,18624,5316,382451,2020-03-29 13:24:04,1244253997474725888
Trump’s Department of State sending our national stockpile of PPE to China in February is one thing. But not directing companies to replenish that stockpile and then falsely accusing President Obama for leaving him with nothing is lying negligence almost to the point of treason.,62199,22043,412519,2020-03-29 13:25:50,1244254441915576321
This is the most Sunday of Sundays on a Sunday that’s ever Sundayed,18044,4865,157592,2020-03-29 13:26:44,1244254669205123073
Reggie Bush was one of the best to ever do it at USC ⚡️ https://t.co/5UCpil5pCF,30559,5589,36417693,2020-03-29 13:32:32,1244256129066184704
"UPDATE: The finance minister of the German state of Hesse, Thomas Schäfer, apparently committed suicide in despair about the scale of the state response required to tackle the #coronavirus crisis, initial investigations suggest. https://t.co/VfYM1GQbhs",4506,5840,346287,2020-03-29 13:48:59,1244260266856067073
BREAKING: MIAA confirms accident involving an aircraft in NAIA; says no passenger survived. https://t.co/FocqvLWPmN,17311,4821,6768990,2020-03-29 14:01:18,1244263366119403526
Will be doing a press conference today at 5:00 P.M. The White House. People are working harder than I have ever seen people work. It is a beautiful thing to watch!,134161,25106,75463706,2020-03-29 14:01:57,1244263531933044739
the government will kill me faster than this virus https://t.co/aDQxnWJqh3,16498,7583,235507,2020-03-29 14:03:00,1244263793380786177
"I stand with the Mashpee Wampanoag tribe in their fight to restore lands that belong to them, and I oppose the disgraceful decision by the Trump Administration to disestablish their lands held in trust by the Department of Interior. https://t.co/pNH2YUH00D",35897,8483,11601232,2020-03-29 14:05:43,1244264479254360068
I prefer brutal honesty!,39261,17847,8365052,2020-03-29 14:24:47,1244269274551799810
"Some in our media can’t contain their glee &amp; delight in reporting that the U.S. has more #CoronaVirus cases than #China

Beyond being grotesque,its bad journalism

We have NO IDEA how many cases China really has but without any doubt its significantly more than why they admit to",35461,9390,4107997,2020-03-29 15:05:05,1244279416819273729
Highly recommended by Governor @MikeDeWine of Ohio. @FDA must move quickly! https://t.co/pLpI4CSs9H,31267,11300,75463706,2020-03-29 15:13:26,1244281520065576961
"This paramedic in the UK received a coordinated standing-ovation, round of applause, and heartfelt “thank you” from her neighbors as she leaves her house for another grueling nightmare shift at the hospital. 

It brings her to tears.

Humanity.🌎❤️ https://t.co/ITdqPzPvZm",47828,7674,615495,2020-03-29 15:18:00,1244282667245416449
"I’m not a lawyer, but it seems to me if you’re the most influential person in America and you tell the public that a deadly viral pandemic is a hoax &amp; countless citizens accept that as reality, do nothing to protect themselves then end up dead, you might be an accessory.",56331,11901,931995,2020-03-29 15:30:51,1244285902391619585
"Don’t try to rewrite history @SpeakerPelosi. When POTUS went on offense to combat coronavirus &amp; banned travel from China, not only did you &amp; your friends in Congress + media attack him for doing so, you were literally focusing all of your energy on a phony impeachment! https://t.co/7LYffah3SF",29404,11810,4697940,2020-03-29 15:45:11,1244289507941384193
India will always remember the impeccable service of Air Vice Marshal (Retd.) Chandan Singh Rathore. He was a valorous Air Warrior who contributed towards a stronger and safer India. Pained by his demise. Condolences to his family. Om Shanti.,62837,7837,54475111,2020-03-29 15:47:09,1244290006299987968
"The NYT has been reporting that conditions at NY hospitals are an “apocalyptic war zone”. Today they reported that ambulances are as overwhelmed as they were on 9/11. 

Watch this video, taken yesterday. Do you believe this is what NY hospitals looked &amp; sounded like on 9/11? https://t.co/TCYnAiDoVZ",8858,4609,2048647,2020-03-29 15:54:58,1244291973466505218
Stop expecting you from people.,9979,4683,271620,2020-03-29 16:04:19,1244294325673943040
"“With the Tax Cuts and new Trade Deals, we were set for a tremendous growth rate this year.... and then the Virus came along.” @larry_kudlow  @MariaBartiromo We were breaking all records, especially on employment. It will all come roaring back again, and fast!",59789,12968,75463764,2020-03-29 16:07:34,1244295140837122048
"Hope the FDA can approve Mask Sterilization equipment ASAP. As per Governor @MikeDeWine, there is a company in Ohio, @Battelle, which has equipment that can sterilize masks quickly.",41253,10226,75463764,2020-03-29 16:12:52,1244296475254968320
The Lamestream Media wants us to fail. That will NEVER happen!,121406,25894,75463764,2020-03-29 16:34:16,1244301861781475328
"Here’s how #FakeNews creates chaos for no reason. Read the headline below. 👇🏽 This, however, is buried several paragraphs down: “What could limit the expired masks’ use in this pandemic is quite simple — an elastic band.” Easily fixable. No real problem. https://t.co/UkMHj3yCKo",10022,5020,2309133,2020-03-29 16:45:12,1244304612800131073
Each wasted second is a second wasted.,44555,9793,12233960,2020-03-29 16:48:11,1244305363693973505
"“Courage is not the absence of fear, but rather the assessment that something else is more important than fear.”   — Franklin D. Roosevelt",30459,7009,1458225,2020-03-29 16:48:21,1244305406094118912
Polls are showing tremendous disapproval of Lamestream Media coverage of the Virus crisis. The Fake News just hasn’t figured that out yet!,78494,17950,75463764,2020-03-29 16:53:31,1244306707536326657
"Because the “Ratings” of my News Conferences etc. are so high, “Bachelor finale, Monday Night Football type numbers” according to the @nytimes, the Lamestream Media is going CRAZY. “Trump is reaching too many people, we must stop him.” said one lunatic. See you at 5:00 P.M.!",87021,22582,75463764,2020-03-29 17:06:20,1244309931874017280
"“President Trump is a ratings hit. Since reviving the daily White House briefing Mr. Trump and his coronavirus updates have attracted an average audience of 8.5 million on cable news, roughly the viewership of the season finale of ‘The Bachelor.’ Numbers are continuing to rise...",60791,14130,75463764,2020-03-29 17:48:36,1244320570315018240
"...alone attracted 6.2 million viewers for the president’s briefing — an astounding number for a 6 p.m. cable broadcast, more akin to the viewership for a popular prime-time sitcom...",25830,5777,75463764,2020-03-29 17:48:37,1244320572777136128
...The CBS News poll said 13 percent of Republicans trusted the news media for information about the virus.” Michael M. Grynbaum @NYTimes,24039,5536,75463706,2020-03-29 17:49:09,1244320704826310665
"Dr. Fauci told me today that the coronavirus could kill anywhere from 100,000 to 200,000 Americans, and infect millions more. Americans.

The president is tweeting about TV ratings for press conferences. https://t.co/bxGaBsOww9",32608,12226,2364271,2020-03-29 18:01:46,1244323882066153482
Happy National Vietnam War Veterans Day to all of our Vietnam era Veterans. You have earned our gratitude and thanks by your actions years ago and what you have done since returning home. The Nation thanks you and your families for your service and sacrifice. We love you! https://t.co/MbEjEcc4pW,44713,12599,75463706,2020-03-29 18:10:52,1244326171594162181
"More than 2,000 Americans have now died, and the President hasn’t even tweeted about it. 

Instead, this is what we get: https://t.co/TUsWYborXo",17174,4523,1313005,2020-03-29 18:17:40,1244327881716781059
"Coronavirus timeline:
- January 19: 100 cases
- January 24: 1,000 cases
- February 12: 50,000 cases
- March 6: 100,000 cases
- March 18: 200,000 cases
- March 21: 300,000 cases
- March 24: 400,000 cases
- March 26: 500,000 cases
- March 28: 600,000 cases
- March 29: 700,000 cases",6913,3855,211356,2020-03-29 18:18:30,1244328091943657473
Corporate-run health insurance isn't about saving lives. It's about making as much money as possible. With Medicare for All we can finally put an end to this international disgrace. https://t.co/sZrb6FcUPz,13854,3615,11601232,2020-03-29 18:21:57,1244328960160403457
"This is what you are to him, Americans.

An audience.

Not his constituents. Not the people who hired him.  Not even humans. 

You're boxes in a spreadsheet of his Neilsen ratings. https://t.co/3cBSlS02Lb",22816,8634,771774,2020-03-29 18:22:25,1244329080482410498
"Prince Harry and Meghan Markle have decided to move to LA,

And are wanting taxpayer funded Secret Service protection, since they are no longer entitled to diplomatic protection.

This is ridiculous. We should not foot the bill for two FORMER members of the Royal Family!",25041,7293,840952,2020-03-29 18:24:21,1244329563217375234
"nothing compares, missed you, final lullaby...",94177,19006,11518637,2020-03-29 18:34:09,1244332030508199936
"Gov. Inslee responded to Trump's comments that some governors are not grateful enough for federal assistance: ""I don't recall, in the oath of office, saying, 'I'll do my job to protect the citizens of Washington state as long as I get enough love.'"" https://t.co/EC7l5FsJN7",6473,2042,702341,2020-03-29 18:55:08,1244337310235127808
"I am a great friend and admirer of the Queen &amp; the United Kingdom. It was reported that Harry and Meghan, who left the Kingdom, would reside permanently in Canada. Now they have left Canada for the U.S. however, the U.S. will not pay for their security protection. They must pay!",171292,40125,75463706,2020-03-29 19:00:26,1244338645198352386
“...but i’ve been stuck inside this place for days on end”,53462,12825,11518637,2020-03-29 19:09:09,1244340838521425920
"Now's a great time to call dibs on the comfiest spot in the living room because #HomeFest is TOMORROW! 

Music from @billieeilish with @finneas, @DUALIPA, @johnlegend, @AndreaBocelli &amp; @BTS_twt + ""visits"" from Will Ferrell, @davidblaine and more.

See you Monday @ 10PM on @CBS! https://t.co/AQnmopxOcX",6618,2190,1153867,2020-03-29 19:36:16,1244347662612086784
Thank you very much to Ken Langone for being a great American and for your wonderful comments on @TeamCavuto.,16333,3407,75463706,2020-03-29 20:03:36,1244354540486512640
"So proud of the @USACEHQ, @FEMA, and the Federal Government for the 2,900 bed hospital they built in 4 days (way ahead of schedule) in the Javits Center for NY. We are now moving the teams to join others so they can continue to build more hospitals/beds. Keep up the GREAT WORK!",21935,5687,75463706,2020-03-29 20:06:35,1244355295033331718
